code,description,created_at,updated_at,id,2020-02-02 00:00:00,2020-02-02 00:00:00,
INPBD022,Sangrur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INPBD023,Tarn Taran,2020-02-02 00:00:00,2020-02-02 00:00:00,
INPYD001,Karaikal,2020-02-02 00:00:00,2020-02-02 00:00:00,
INPYD002,Mahe,2020-02-02 00:00:00,2020-02-02 00:00:00,
INPYD003,Pondicherry,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD001,Ajmer,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD002,Alwar,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD003,Banswara,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD004,Baran,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD005,Barmer,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD006,Bharatpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD007,Bhilwara,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD008,Bikaner,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD009,Bundi,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD010,Chittorgarh,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD011,Churu,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD012,Dausa,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD013,Dholpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD014,Dungarpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD015,Ganganagar,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD016,Hanumangarh,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD017,Jaipur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD018,Jaisalmer,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD019,Jalor,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD020,Jhalawar,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD021,Jhujhunu,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD022,Jodhpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD023,Karauli,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD024,Kota,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD025,Nagaur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD026,Pali,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD027,Rajsamand,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD028,Sawai Madhopur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD029,Sikar,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD030,Sirohi,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD031,Tonk,2020-02-02 00:00:00,2020-02-02 00:00:00,
INRJD032,Udaipur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INSKD001,East Sikkim,2020-02-02 00:00:00,2020-02-02 00:00:00,
INSKD002,North Sikkim,2020-02-02 00:00:00,2020-02-02 00:00:00,
INSKD003,South Sikkim,2020-02-02 00:00:00,2020-02-02 00:00:00,
INSKD004,West Sikkim,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND001,Ariyalur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND002,Chennai,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND003,Coimbatore,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND004,Cuddalore,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND005,Dharmapuri,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND006,Dindigul,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND007,Erode,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND008,Kanchipuram,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND009,Kanyakumari,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND010,Karur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND011,Krishnagiri,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND012,Madurai,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND013,Nagapattinam,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND014,Namakkal,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND015,Nilgiris,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND016,Perambalur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND017,Pudukkottai,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND018,Ramanathapuram,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND019,Salem,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND020,Sivaganga,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND021,Thanjavur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND022,Theni,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND023,Tiruchirappalli,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND024,Tirunelveli,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND025,Tiruvallur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND026,Tiruvannamalai,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND027,Tiruvarur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND028,Tuticorin,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND029,Vellore,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND030,Villupuram,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTND031,Virudhunagar,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTRD001,Dhalai,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTRD002,North Tripura,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTRD003,South Tripura,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTRD004,West Tripura,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTSD001,Adilabad,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTSD002,Hyderabad,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTSD003,K.V.Rangareddy,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTSD004,Karim Nagar,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTSD005,Khammam,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTSD006,Mahabub Nagar,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTSD007,Medak,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTSD008,Nalgonda,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTSD009,Nizamabad,2020-02-02 00:00:00,2020-02-02 00:00:00,
INTSD010,Warangal,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUAD001,Almora,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUAD002,Bageshwar,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUAD003,Chamoli,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUAD004,Champawat,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUAD005,Dehradun,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUAD006,Haridwar,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUAD007,Nainital,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUAD008,Pauri Garhwal,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUAD009,Pithoragarh,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUAD010,Rudraprayag,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUAD011,Tehri Garhwal,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUAD012,Udham Singh Nagar,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUAD013,Uttarkashi,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD001,Agra,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD002,Aligarh,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD003,Allahabad,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD004,Ambedkar Nagar,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD005,Auraiya,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD006,Azamgarh,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD007,Bagpat,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD008,Bahraich,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD009,Ballia,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD010,Balrampur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD011,Banda,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD012,Barabanki,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD013,Bareilly,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD014,Basti,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD015,Bijnor,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD016,Budaun,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD017,Bulandshahr,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD018,Chandauli,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD019,Chitrakoot,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD020,Deoria,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD021,Etah,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD022,Etawah,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD023,Faizabad,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD024,Farrukhabad,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD025,Fatehpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD026,Firozabad,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD027,Gautam Buddha Nagar,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD028,Ghaziabad,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD029,Ghazipur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD030,Gonda,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD031,Gorakhpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD032,Hamirpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD033,Hardoi,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD034,Hathras,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD035,Jalaun,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD036,Jaunpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD037,Jhansi,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD038,Jyotiba Phule Nagar,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD039,Kannauj,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD040,Kanpur Dehat,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD041,Kanpur Nagar,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD042,Kaushambi,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD043,Kheri,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD044,Kushinagar,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD045,Lalitpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD046,Lucknow,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD047,Maharajganj,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD048,Mahoba,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD049,Mainpuri,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD050,Mathura,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD051,Mau,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD052,Meerut,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD053,Mirzapur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD054,Moradabad,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD055,Muzaffarnagar,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD056,Pilibhit,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD057,Pratapgarh,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD058,Raebareli,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD059,Rampur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD060,Saharanpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD061,Sant Kabir Nagar,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD062,Sant Ravidas Nagar,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD063,Shahjahanpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD064,Shrawasti,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD065,Siddharthnagar,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD066,Sitapur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD067,Sonbhadra,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD068,Sultanpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD069,Unnao,2020-02-02 00:00:00,2020-02-02 00:00:00,
INUPD070,Varanasi,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDBARD1,Barguna,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDBARD2,Barishal,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDBARD3,Bhola,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDBARD4,Jhalokati,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDBARD5,Patuakhali,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDBARD6,Pirojpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDCHAD1,Bandarban,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDCHAD10,Noakhali,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDCHAD11,Rangamati,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDCHAD2,Brahmanbaria,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDCHAD3,Chandpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDCHAD4,Chattogram,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDCHAD5,Cox's Bazar,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDCHAD6,Cumilla,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDCHAD7,Feni,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDCHAD8,Khagrachari,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDCHAD9,Lakshmipur,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDDHAD1,Dhaka,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDDHAD10,Narsingdi,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDDHAD11,Rajbari,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDDHAD12,Shariatpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDDHAD13,Tangail,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDDHAD2,Faridpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDDHAD3,Gazipur,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDDHAD4,Gopalganj,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDDHAD5,Kishoreganj,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDDHAD6,Madaripur,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDDHAD7,Manikganj,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDDHAD8,Munshiganj,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDDHAD9,Narayanganj,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDKHUD1,Bagerhat,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDKHUD10,Satkhira,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDKHUD2,Chuadanga,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDKHUD3,Jashore,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDKHUD4,Jhenaidah,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDKHUD5,Khulna,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDKHUD6,Kushtia,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDKHUD7,Magura,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDKHUD8,Meherpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDKHUD9,Narail,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDMYMD1,Jamalpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDMYMD2,Mymensingh,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDMYMD3,Netrakona,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDMYMD4,Sherpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDRAJD1,Bogura,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDRAJD2,Chapai Nawabganj,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDRAJD3,Joypurhat,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDRAJD4,Naogaon,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDRAJD5,Natore,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDRAJD6,Pabna,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDRAJD7,Rajshahi,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDRAJD8,Sirajganj,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDRAND1,Dinajpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDRAND2,Gaibandha,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDRAND3,Kurigram,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDRAND4,Lalmonirhat,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDRAND5,Nilphamari,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDRAND6,Panchagarh,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDRAND7,Rangpur,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDRAND8,Thakurgaon,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDSYLD1,Habiganj,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDSYLD2,Moulvibazar,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDSYLD3,Sunamganj,2020-02-02 00:00:00,2020-02-02 00:00:00,
BDSYLD4,Sylhet,2020-02-02 00:00:00,2020-02-02 00:00:00,